,Shape,Carat Weight,Color,Clarity,Cut,Certification,Depth %,Table %,Polish,Symmetry,Cut Grade,Measurements,Length to Width,Girdle,Culet,Fluorescence,Stock Number,Price
698,Round,0.30 ct.,D,SI1,Super Ideal,GIA,62.1 %,59 %,Excellent,Excellent,Excellent,4.28x4.26x2.65 mm,1.00,n/a,None,Strong,D113238848,$633
699,Round,0.30 ct.,E,SI2,Very Good,GIA,58.9 %,62 %,Excellent,Very Good,Very Good,4.32x4.38x2.56 mm,1.01,Medium - Sl. Thick,None,None,D113344956,$633
700,Round,0.30 ct.,I,VVS1,Very Good,GIA,62.5 %,63 %,Excellent,Very Good,Very Good,4.18x4.23x2.63 mm,1.01,Thick,None,Medium,D113500054,$633
701,Round,0.34 ct.,J,VS1,Super Ideal,GIA,62.6 %,55 %,Excellent,Excellent,Excellent,4.46x4.48x2.8 mm,1.00,n/a,None,Faint,D113592621,$633
702,Round,0.30 ct.,I,VS1,Super Ideal,GIA,62.1 %,59 %,Excellent,Excellent,Excellent,4.29x4.3x2.67 mm,1.00,n/a,n/a,Faint,D113670531,$633
703,Round,0.40 ct.,H,SI2,Excellent,GIA,63.7 %,57 %,Very Good,Very Good,Very Good,4.63x4.65x2.95 mm,1.00,Sl. Thick,None,Faint,D112110963,$635
704,Round,0.40 ct.,K,VS2,Excellent,GIA,64.1 %,58 %,Excellent,Excellent,Very Good,4.6x4.64x2.96 mm,1.01,Sl. Thick - Thick,None,None,D112297976,$635
705,Round,0.23 ct.,D,VVS2,Super Ideal,GIA,63.0 %,57 %,Excellent,Excellent,Excellent,3.93x3.95x2.48 mm,1.01,Medium,None,None,D112701071,$635
706,Round,0.40 ct.,J,SI2,Ideal,GIA,62.4 %,61 %,Excellent,Excellent,Excellent,4.67x4.7x2.92 mm,1.01,n/a,n/a,Faint,D112884117,$635
707,Round,0.39 ct.,I,SI1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.66x4.68x2.93 mm,1.00,n/a,None,Medium,D113278124,$635
708,Round,0.27 ct.,E,VS2,Super Ideal,GIA,61.6 %,55 %,Excellent,Excellent,Excellent,4.19x4.17x2.58 mm,1.00,n/a,None,None,D113561792,$635
709,Round,0.40 ct.,J,VS1,Super Ideal,GIA,62.9 %,55 %,Excellent,Excellent,Excellent,4.7x4.67x2.95 mm,1.01,Medium,None,None,D113609514,$635
710,Round,0.30 ct.,G,SI1,Super Ideal,GIA,61.5 %,58 %,Excellent,Excellent,Excellent,4.29x4.32x2.65 mm,1.01,Medium - Sl. Thick,None,None,D113696253,$635
711,Round,0.30 ct.,E,SI1,Ideal,GIA,59.3 %,59 %,Very Good,Excellent,Very Good,4.36x4.38x2.59 mm,1.00,Medium - Sl. Thick,None,None,D113847759,$635
712,Round,0.41 ct.,K,VVS1,Very Good,GIA,65.2 %,60 %,Excellent,Very Good,Good,4.55x4.59x2.98 mm,1.01,Thick - V. Thick,None,Faint,D112958339,$636
713,Round,0.41 ct.,J,SI2,Super Ideal,GIA,59.9 %,58 %,Excellent,Excellent,Excellent,4.84x4.86x2.91 mm,1.00,n/a,n/a,Medium,D113232340,$636
714,Round,0.30 ct.,F,VVS2,Excellent,GIA,62.7 %,60 %,Very Good,Good,Very Good,4.15x4.23x2.63 mm,1.02,Sl. Thick - Thick,None,None,D113630873,$636
715,Round,0.30 ct.,I,VS2,Super Ideal,GIA,60.9 %,59 %,Excellent,Excellent,Excellent,4.31 x 4.35 x 2.63 mm,1.01,n/a,None,None,D113839097,$636
716,Round,0.30 ct.,H,VS1,Ideal,GIA,63.8 %,57 %,Excellent,Excellent,Very Good,4.23x4.21x2.70 mm,1.00,Sl. Thick - Thick,None,None,D112482052,$637
717,Round,0.38 ct.,I,SI2,Very Good,GIA,64.0 %,58 %,Very Good,Good,Good,4.55x4.57x2.92 mm,1.00,Thin - Sl. Thick,None,None,D112885851,$637
718,Round,0.46 ct.,J,SI2,Ideal,GIA,61.5 %,59 %,Very Good,Very Good,Very Good,4.85x4.91x3.01 mm,1.01,Medium - Thick,None,Faint,D113448337,$637
719,Round,0.35 ct.,F,SI2,Super Ideal,GIA,62.9 %,57 %,Excellent,Excellent,Very Good,4.51x4.49x2.83 mm,1.00,V. Thin - Sl. Thick,None,None,D113567601,$637
720,Round,0.30 ct.,E,VS1,Excellent,GIA,63.4 %,54 %,Excellent,Good,Very Good,4.21x4.27x2.69 mm,1.01,Medium - Sl. Thick,None,None,D113709908,$637
721,Round,0.30 ct.,I,VS2,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,4.28x4.29x2.68 mm,1.00,Medium - Sl. Thick,None,None,D113787265,$637
722,Round,0.30 ct.,G,SI1,Super Ideal,GIA,62.7 %,59 %,Excellent,Excellent,Very Good,4.26x4.27x2.67 mm,1.00,Thin - Sl. Thick,None,None,D113846337,$637
723,Round,0.32 ct.,G,SI1,Very Good,GIA,64.7 %,56 %,Very Good,Very Good,Good,4.28x4.24x2.76 mm,1.01,Thick,None,None,D112110297,$639
724,Round,0.32 ct.,G,SI1,Super Ideal,GIA,61.7 %,60 %,Excellent,Excellent,Excellent,4.38x2.7x4.39 mm,1.62,Medium - Sl. Thick,None,Medium,D113480052,$639
725,Round,0.36 ct.,I,VS1,Excellent,GIA,64.5 %,57 %,Excellent,Very Good,Very Good,4.4x4.44x2.85 mm,1.01,Sl. Thick - Thick,None,Medium,D113566421,$639
726,Round,0.30 ct.,E,VS2,Excellent,GIA,63.6 %,58 %,Excellent,Very Good,Very Good,4.15x4.21x2.66 mm,1.01,Sl. Thick - Thick,None,None,D113693979,$639
727,Round,0.30 ct.,D,VS2,Super Ideal,GIA,62.0 %,57 %,Excellent,Excellent,Very Good,4.28x4.30x2.66 mm,1.00,Thin - Medium,None,None,D113764743,$639
728,Round,0.23 ct.,D,VVS1,Super Ideal,GIA,61.8 %,59 %,Excellent,Excellent,Excellent,3.91x3.94x2.43 mm,1.01,n/a,None,None,D112883364,$640
729,Round,0.23 ct.,D,VVS1,Super Ideal,GIA,62.8 %,58 %,Excellent,Excellent,Excellent,3.89x3.92x2.45 mm,1.01,n/a,None,None,D112883540,$640
730,Round,0.31 ct.,H,VVS2,Super Ideal,GIA,62.6 %,59 %,Excellent,Excellent,Very Good,4.32x4.3x2.7 mm,1.00,Sl. Thick,n/a,Faint,D113413046,$640
731,Round,0.40 ct.,H,SI2,Very Good,GIA,66.4 %,57 %,Excellent,Very Good,Good,4.49x4.55x3 mm,1.01,Medium - V. Thick,None,Faint,D113566557,$640
732,Round,0.30 ct.,G,VS2,Super Ideal,GIA,61.5 %,55 %,Very Good,Excellent,Excellent,4.34x4.36x2.67 mm,1.00,Medium - Sl. Thick,None,None,D113632592,$640
733,Round,0.30 ct.,G,VS2,Ideal,GIA,62.4 %,54 %,Very Good,Very Good,Excellent,4.25x4.30x2.67 mm,1.01,Thin - Sl. Thick,n/a,None,D113686759,$640
734,Round,0.45 ct.,K,SI1,Super Ideal,GIA,62.6 %,58 %,Very Good,Excellent,Excellent,4.88x4.91x3.06 mm,1.01,Sl. Thick,None,None,D112029116,$642
735,Round,0.40 ct.,K,VS1,Very Good,GIA,65.6 %,58 %,Very Good,Very Good,Good,4.55x4.52x2.97 mm,1.01,Thick - V. Thick,None,None,D112110497,$642
736,Round,0.33 ct.,J,VVS2,Super Ideal,GIA,61.5 %,55 %,Excellent,Excellent,Excellent,4.48x4.44x2.74 mm,1.01,n/a,None,None,D112317682,$642
737,Round,0.30 ct.,F,SI1,Very Good,GIA,59.5 %,65 %,Excellent,Very Good,Very Good,4.27x4.34x2.56 mm,1.02,Thin - Thick,None,None,D112958229,$642
738,Round,0.45 ct.,J,SI2,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.89x3.05x4.86 mm,1.60,n/a,n/a,Faint,D113394101,$642
739,Round,0.33 ct.,E,SI2,Super Ideal,GIA,61.4 %,60 %,Excellent,Excellent,Excellent,4.44x4.46x2.73 mm,1.00,Thin - Sl. Thick,None,Faint,D113546615,$642
740,Round,0.30 ct.,E,VS2,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.26x4.29x2.68 mm,1.01,Medium - Sl. Thick,None,Faint,D113595606,$642
741,Round,0.23 ct.,D,VVS1,Super Ideal,GIA,60.0 %,60 %,Excellent,Excellent,Excellent,3.96x3.97x2.38 mm,1.00,n/a,n/a,None,D113706705,$642
742,Round,0.37 ct.,I,VS1,Very Good,GIA,64.7 %,58 %,Very Good,Very Good,Good,4.43x4.39x2.85 mm,1.01,Sl. Thick - V. Thick,None,Strong,D111993593,$643
743,Round,0.23 ct.,D,VVS2,Super Ideal,GIA,60.1 %,60 %,Excellent,Excellent,Excellent,4.04x4.04x2.43 mm,1.00,Medium,None,None,D112651699,$643
744,Round,0.40 ct.,K,VS2,Ideal,GIA,63.3 %,56 %,Excellent,Very Good,Very Good,4.65x4.7x2.96 mm,1.01,n/a,None,Faint,D113210309,$643
745,Round,0.30 ct.,E,VS2,Super Ideal,GIA,62.8 %,56 %,Very Good,Excellent,Excellent,4.26x4.28x2.68 mm,1.00,Thin - Sl. Thick,None,None,D113534607,$643
746,Round,0.30 ct.,E,SI1,Super Ideal,GIA,61.6 %,57 %,Excellent,Excellent,Excellent,4.30x4.32x2.66 mm,1.00,Thin - Sl. Thick,n/a,Medium,D113661760,$643
747,Round,0.30 ct.,E,SI1,Super Ideal,GIA,59.6 %,59 %,Excellent,Very Good,Excellent,4.37x4.40x2.61 mm,1.01,Thin - Sl. Thick,None,None,D113847750,$643
748,Round,0.36 ct.,I,VVS2,Very Good,GIA,64.2 %,57 %,Very Good,Very Good,Very Good,4.45x4.41x2.85 mm,1.01,Sl. Thick - Thick,None,Strong,D111984927,$644
749,Round,0.26 ct.,E,VVS2,Ideal,GIA,59.4 %,60 %,Excellent,Excellent,Excellent,4.18x4.17x2.48 mm,1.00,Medium,None,Faint,D112182188,$644
750,Round,0.35 ct.,K,VVS1,Super Ideal,GIA,61.8 %,60 %,Excellent,Excellent,Excellent,4.51x4.48x2.78 mm,1.01,n/a,None,Faint,D112321244,$644
751,Round,0.30 ct.,E,SI2,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,4.24x4.27x2.67 mm,1.01,Sl. Thick,None,None,D112670974,$644
752,Round,0.23 ct.,D,VVS1,Super Ideal,GIA,62.7 %,56 %,Excellent,Excellent,Excellent,3.9x3.92x2.45 mm,1.01,Thin - Sl. Thick,None,None,D112883379,$644
753,Round,0.30 ct.,D,VS2,Ideal,GIA,61.3 %,60 %,Excellent,Very Good,Very Good,4.25 x 4.28 x 2.61 mm,1.01,n/a,None,None,D113257229,$644
754,Round,0.30 ct.,D,VS2,Excellent,GIA,64.2 %,57 %,Excellent,Excellent,Very Good,4.21 x 4.23 x 2.71 mm,1.00,n/a,None,None,D113345441,$644
755,Round,0.30 ct.,D,VS2,Excellent,GIA,63.7 %,59 %,Very Good,Very Good,Very Good,4.22 x 4.24 x 2.69 mm,1.00,n/a,None,None,D113371035,$644
756,Round,0.30 ct.,D,VS2,Ideal,GIA,60.0 %,61 %,Excellent,Excellent,Very Good,4.30 x 4.33 x 2.59 mm,1.01,n/a,None,None,D113438549,$644
757,Round,0.30 ct.,G,SI2,Ideal,GIA,59.0 %,61 %,Excellent,Excellent,Excellent,4.4x4.43x2.6 mm,1.01,Thin - Medium,None,None,D113460182,$644
758,Round,0.30 ct.,G,VS2,Super Ideal,GIA,59.5 %,59 %,Excellent,Very Good,Excellent,4.34x4.38x2.59 mm,1.01,Medium - Sl. Thick,None,None,D113519340,$644
759,Round,0.30 ct.,I,VS1,Excellent,GIA,63.3 %,61 %,Excellent,Very Good,Very Good,4.2x4.22x2.66 mm,1.00,Sl. Thick - Thick,None,None,D113556953,$644
760,Round,0.30 ct.,F,SI1,Super Ideal,GIA,62.9 %,56 %,Excellent,Excellent,Excellent,4.28x4.29x2.69 mm,1.00,n/a,None,None,D113588209,$644
761,Round,0.33 ct.,G,VS2,Super Ideal,GIA,59.5 %,59 %,Excellent,Excellent,Excellent,4.52x4.54x2.70 mm,1.00,n/a,None,Strong,D113589565,$644
762,Round,0.31 ct.,D,VS1,Excellent,GIA,64.3 %,58 %,Excellent,Very Good,Very Good,4.2x4.24x2.71 mm,1.01,n/a,n/a,Strong,D113648677,$644
763,Round,0.30 ct.,E,SI2,Ideal,GIA,60.6 %,60 %,Excellent,Very Good,Excellent,4.34x4.32x2.63 mm,1.00,n/a,None,None,D113678003,$644
764,Round,0.30 ct.,E,SI2,Super Ideal,GIA,60.3 %,60 %,Excellent,Excellent,Excellent,4.32x4.28x2.59 mm,1.01,Sl. Thick,None,Faint,D113678009,$644
765,Round,0.42 ct.,K,IF,Super Ideal,GIA,62.0 %,59 %,Excellent,Excellent,Excellent,4.78x2.98x4.82 mm,1.60,n/a,n/a,Faint,D113760435,$644
766,Round,0.30 ct.,I,VS2,Super Ideal,GIA,62.6 %,56 %,Excellent,Excellent,Excellent,4.26x4.29x2.68 mm,1.01,Thin - Sl. Thick,None,None,D113840612,$644
767,Round,0.34 ct.,F,SI1,Super Ideal,GIA,62.2 %,56 %,Excellent,Excellent,Excellent,4.46x4.45x2.77 mm,1.00,n/a,None,None,D112112825,$646
768,Round,0.43 ct.,I,SI1,Good,GIA,58.7 %,64 %,Very Good,Very Good,Good,4.92x4.96x2.9 mm,1.01,n/a,None,Faint,D112885725,$646
769,Round,0.30 ct.,F,VS2,Excellent,GIA,63.7 %,57 %,Excellent,Very Good,Very Good,4.16x4.22x2.67 mm,1.01,n/a,n/a,Medium,D113492399,$646
770,Round,0.31 ct.,I,VVS2,Super Ideal,GIA,61.1 %,56 %,Excellent,Excellent,Excellent,4.40x4.42x2.69 mm,1.00,Medium - Sl. Thick,None,None,D113595487,$646
771,Round,0.30 ct.,I,VVS2,Super Ideal,GIA,62.0 %,58 %,Excellent,Excellent,Excellent,4.32x4.29x2.67 mm,1.01,n/a,None,Faint,D113636039,$646
772,Round,0.30 ct.,H,VS1,Super Ideal,GIA,62.4 %,59 %,Excellent,Very Good,Excellent,4.25x4.28x2.66 mm,1.01,Medium - Sl. Thick,None,Medium,D113840473,$646
773,Round,0.30 ct.,F,SI1,Super Ideal,GIA,60.7 %,56 %,Excellent,Very Good,Excellent,4.37x4.40x2.66 mm,1.01,Thin - Medium,None,None,D113847780,$646
774,Round,0.30 ct.,D,SI1,Super Ideal,GIA,61.7 %,57 %,Excellent,Excellent,Excellent,4.31x4.33x2.67 mm,1.00,n/a,None,Faint,D112654745,$647
775,Round,0.34 ct.,D,SI2,Ideal,GIA,59.3 %,59 %,Very Good,Excellent,Very Good,4.57x4.59x2.71 mm,1.00,n/a,None,Medium,D113028450,$647
776,Round,0.36 ct.,G,SI2,Super Ideal,GIA,61.9 %,59 %,Excellent,Excellent,Excellent,4.58x4.59x2.84 mm,1.00,n/a,None,Faint,D113490023,$647
777,Round,0.41 ct.,J,SI1,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,4.74x4.76x2.98 mm,1.00,Medium - Sl. Thick,None,Faint,D113588902,$647
778,Round,0.30 ct.,F,SI1,Excellent,GIA,63.3 %,57 %,Very Good,Very Good,Very Good,4.24x4.20x2.67 mm,1.01,Sl. Thick - Thick,None,None,D113687861,$647
779,Round,0.30 ct.,F,VS2,Excellent,GIA,64.0 %,56 %,Excellent,Good,Very Good,4.19x4.23x2.69 mm,1.01,Medium - Thick,None,None,D113840543,$647
780,Round,0.29 ct.,F,VS1,Good,GIA,68.6 %,59 %,Very Good,Good,Fair,4.03x4.05x2.77 mm,1.00,Sl. Thick - V. Thick,None,None,D112885865,$649
781,Round,0.31 ct.,G,VS2,Super Ideal,GIA,62.0 %,55 %,Excellent,Excellent,Excellent,4.39x4.4x2.72 mm,1.00,n/a,n/a,Medium,D113232446,$649
782,Round,0.34 ct.,E,SI1,Super Ideal,GIA,62.2 %,58 %,Excellent,Excellent,Excellent,4.43x4.46x2.76 mm,1.01,Medium - Sl. Thick,None,None,D113545662,$649
783,Round,0.30 ct.,E,SI1,Super Ideal,GIA,60.6 %,59 %,Excellent,Excellent,Excellent,4.30x4.33x2.61 mm,1.01,Medium - Sl. Thick,n/a,None,D113655211,$649
784,Round,0.40 ct.,I,VS1,Very Good,GIA,65.5 %,55 %,Excellent,Good,Good,4.51x4.57x2.98 mm,1.01,Sl. Thick - V. Thick,None,None,D111994159,$650
785,Round,0.32 ct.,G,VVS2,Super Ideal,GIA,62.0 %,56 %,Excellent,Excellent,Excellent,4.41x4.39x2.73 mm,1.00,n/a,None,Faint,D112180453,$650
786,Round,0.30 ct.,E,VVS2,Super Ideal,GIA,62.6 %,55 %,Excellent,Excellent,Excellent,4.3x4.32x2.7 mm,1.00,n/a,None,Strong,D112733793,$650
787,Round,0.26 ct.,D,VVS2,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.06x4.09x2.55 mm,1.01,n/a,None,Medium,D112883397,$650
788,Round,0.30 ct.,E,VVS2,Super Ideal,GIA,60.6 %,60 %,Excellent,Excellent,Excellent,4.32 x 4.34 x 2.63 mm,1.00,n/a,None,Strong,D113024597,$650
789,Round,0.30 ct.,F,VVS1,Ideal,GIA,59.5 %,60 %,Excellent,Very Good,Excellent,4.34 x 4.38 x 2.59 mm,1.01,n/a,None,Medium,D113129039,$650
790,Round,0.31 ct.,E,VS1,Ideal,GIA,59.3 %,60 %,Excellent,Excellent,Excellent,4.40 x 4.41 x 2.61 mm,1.00,n/a,None,Faint,D113217104,$650
791,Round,0.40 ct.,J,SI1,Excellent,GIA,63.4 %,57 %,Very Good,Very Good,Very Good,4.69x4.67x2.97 mm,1.00,Sl. Thick - Thick,None,Faint,D113262601,$650
792,Round,0.30 ct.,D,VS2,Super Ideal,GIA,61.9 %,57 %,Excellent,Very Good,Excellent,4.27x4.3x2.66 mm,1.01,n/a,None,Faint,D113300152,$650
793,Round,0.40 ct.,J,SI2,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,4.72x4.7x2.94 mm,1.00,n/a,n/a,None,D113335015,$650
794,Round,0.30 ct.,E,VVS2,Super Ideal,GIA,62.9 %,58 %,Excellent,Excellent,Excellent,4.28x4.25x2.69 mm,1.01,Sl. Thick,n/a,Faint,D113433238,$650
795,Round,0.31 ct.,E,VS1,Ideal,GIA,60.4 %,61 %,Excellent,Excellent,Excellent,4.38 x 4.39 x 2.65 mm,1.00,n/a,None,Faint,D113471347,$650
796,Round,0.30 ct.,D,VS1,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.29 x 4.32 x 2.69 mm,1.01,n/a,None,Faint,D113525357,$650
797,Round,0.31 ct.,E,VS2,Super Ideal,GIA,62.1 %,58 %,Excellent,Excellent,Excellent,4.34x4.36x2.7 mm,1.00,n/a,None,Faint,D113541644,$650
798,Round,0.30 ct.,E,VVS1,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,4.27x4.30x2.67 mm,1.01,Thin - Sl. Thick,None,Faint,D113578464,$650
799,Round,0.32 ct.,G,VS2,Super Ideal,GIA,62.3 %,59 %,Excellent,Excellent,Excellent,4.39x4.41x2.74 mm,1.00,n/a,None,None,D113588159,$650
800,Round,0.30 ct.,D,VS2,Excellent,GIA,63.8 %,57 %,Very Good,Very Good,Very Good,4.23x4.28x2.71 mm,1.01,Thin - Sl. Thick,n/a,None,D113593993,$650
801,Round,0.33 ct.,I,VVS1,Super Ideal,GIA,62.1 %,58 %,Excellent,Excellent,Excellent,4.45x4.48x2.77 mm,1.01,Thin - Sl. Thick,None,None,D113616165,$650
802,Round,0.30 ct.,D,VS2,Very Good,GIA,64.3 %,58 %,Very Good,Very Good,Very Good,4.15x4.19x2.68 mm,1.01,Medium - Thick,n/a,Faint,D113661968,$650
803,Round,0.30 ct.,D,VS1,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,4.26 x 4.28 x 2.67 mm,1.00,n/a,None,Faint,D113669868,$650
804,Round,0.30 ct.,F,VS2,Super Ideal,GIA,63.0 %,56 %,Excellent,Excellent,Excellent,4.28x4.27x2.69 mm,1.00,Medium - Sl. Thick,n/a,None,D113684176,$650
805,Round,0.30 ct.,F,VS1,Excellent,GIA,64.5 %,56 %,Excellent,Very Good,Very Good,4.16x4.21x2.7 mm,1.01,n/a,n/a,None,D113702588,$650
806,Round,0.33 ct.,G,SI1,Super Ideal,GIA,62.3 %,57 %,Excellent,Excellent,Excellent,4.44x4.41x2.76 mm,1.01,n/a,None,Faint,D113711478,$650
807,Round,0.30 ct.,J,IF,Super Ideal,GIA,59.6 %,60 %,Excellent,Excellent,Excellent,4.36x4.39x2.61 mm,1.01,n/a,n/a,None,D113844431,$650
808,Round,0.40 ct.,D,SI2,Very Good,GIA,65.5 %,55 %,Excellent,Very Good,Good,4.53x4.54x2.97 mm,1.00,Sl. Thick - V. Thick,None,None,D111947907,$651
809,Round,0.40 ct.,I,SI2,Ideal,GIA,59.4 %,61 %,Excellent,Excellent,Excellent,4.82x4.83x2.87 mm,1.00,n/a,None,None,D112152484,$651
810,Round,0.40 ct.,I,SI2,Very Good,GIA,65.0 %,57 %,Excellent,Very Good,Very Good,4.65x4.59x3.00 mm,1.01,Thin - Thick,None,None,D112321914,$651
811,Round,0.30 ct.,G,VS2,Good,GIA,57.9 %,62 %,Excellent,Very Good,Very Good,4.4x4.42x2.56 mm,1.00,n/a,None,Medium,D112737487,$651
812,Round,0.31 ct.,D,SI2,Super Ideal,GIA,63.1 %,56 %,Excellent,Excellent,Excellent,4.32x4.35x2.73 mm,1.01,Medium,None,None,D112997041,$651
813,Round,0.31 ct.,G,VVS1,Super Ideal,GIA,61.3 %,60 %,Excellent,Excellent,Excellent,4.35x4.37x2.67 mm,1.00,n/a,None,Strong,D113098105,$651
814,Round,0.37 ct.,E,SI1,Excellent,GIA,64.2 %,59 %,Excellent,Excellent,Very Good,4.47x4.49x2.87 mm,1.00,Thick,None,Strong,D113261586,$651
815,Round,0.30 ct.,D,VS2,Super Ideal,GIA,62.6 %,58 %,Very Good,Excellent,Excellent,4.27x4.25x2.67 mm,1.00,Sl. Thick,n/a,None,D113412924,$651
816,Round,0.30 ct.,D,SI2,Ideal,GIA,59.3 %,60 %,Excellent,Excellent,Excellent,4.38x4.37x2.60 mm,1.00,n/a,None,Faint,D113417752,$651
817,Round,0.40 ct.,J,SI2,Ideal,GIA,62.0 %,60 %,Excellent,Very Good,Very Good,4.7x4.73x2.92 mm,1.01,Medium - Thick,None,None,D113457672,$651
818,Round,0.35 ct.,I,VS2,Super Ideal,GIA,61.5 %,57 %,Excellent,Excellent,Excellent,4.55x4.57x2.81 mm,1.00,Thin - Medium,None,Strong,D113490062,$651
819,Round,0.33 ct.,G,VS2,Ideal,GIA,60.3 %,61 %,Excellent,Excellent,Excellent,4.50x4.53x2.72 mm,1.01,n/a,None,None,D113516830,$651
820,Round,0.43 ct.,J,IF,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,4.81x4.83x3.01 mm,1.00,Medium - Sl. Thick,None,None,D113588538,$651
821,Round,0.30 ct.,G,VVS2,Super Ideal,GIA,61.0 %,58 %,Excellent,Excellent,Excellent,4.34x4.32x2.65 mm,1.00,Thin - Medium,n/a,None,D113614423,$651
822,Round,0.30 ct.,G,VS2,Ideal,GIA,62.7 %,58 %,Very Good,Very Good,Very Good,4.23x4.28x2.67 mm,1.01,Thin - Sl. Thick,None,None,D113632342,$651
823,Round,0.37 ct.,J,VVS2,Super Ideal,GIA,61.9 %,57 %,Very Good,Excellent,Excellent,4.62x2.85x4.59 mm,1.62,n/a,n/a,None,D113644896,$651
824,Round,0.30 ct.,H,VVS2,Super Ideal,GIA,62.5 %,59 %,Excellent,Excellent,Excellent,4.29x4.26x2.67 mm,1.01,Medium - Sl. Thick,n/a,None,D113683603,$651
825,Round,0.30 ct.,E,VS2,Ideal,GIA,58.5 %,59 %,Excellent,Excellent,Very Good,4.38x4.40x2.57 mm,1.00,Medium - Sl. Thick,n/a,None,D113709955,$651
826,Round,0.30 ct.,F,VS1,Ideal,GIA,61.2 %,61 %,Excellent,Excellent,Excellent,4.28x4.31x2.63 mm,1.01,Sl. Thick,None,None,D113737519,$651
827,Round,0.30 ct.,F,VS2,Very Good,GIA,65.3 %,59 %,Very Good,Very Good,Good,4.11x4.14x2.7 mm,1.01,n/a,n/a,None,D113830391,$651
828,Round,0.30 ct.,E,VS1,Super Ideal,GIA,62.3 %,56 %,Excellent,Very Good,Excellent,4.3x4.27x2.67 mm,1.01,Medium - Sl. Thick,n/a,None,D113845359,$651
829,Round,0.32 ct.,H,VVS1,Excellent,GIA,59.9 %,62 %,Very Good,Excellent,Excellent,4.48x4.46x2.68 mm,1.00,n/a,None,None,D112112822,$653
830,Round,0.35 ct.,I,VVS1,Super Ideal,GIA,61.3 %,55 %,Excellent,Excellent,Very Good,4.55x4.53x2.78 mm,1.00,Medium - Thick,None,None,D112196706,$653
831,Round,0.30 ct.,D,SI1,Super Ideal,GIA,62.1 %,58 %,Excellent,Excellent,Excellent,4.26x4.29x2.66 mm,1.01,Thin - Sl. Thick,None,None,D112819803,$653
832,Round,0.30 ct.,D,VS1,Ideal,GIA,59.5 %,61 %,Excellent,Excellent,Excellent,4.35x4.37x2.6 mm,1.00,n/a,None,Medium,D112963285,$653
833,Round,0.30 ct.,E,SI1,Super Ideal,GIA,62.5 %,56 %,Excellent,Excellent,Excellent,4.27x4.30x2.68 mm,1.01,Medium - Sl. Thick,n/a,Medium,D113227184,$653
834,Round,0.37 ct.,J,VVS1,Excellent,GIA,58.6 %,61 %,Excellent,Excellent,Excellent,4.7x4.73x2.76 mm,1.01,n/a,None,Faint,D113320471,$653
835,Round,0.30 ct.,F,SI1,Super Ideal,GIA,60.8 %,59 %,Excellent,Excellent,Excellent,4.33x4.31x2.63 mm,1.00,n/a,None,None,D113445756,$653
836,Round,0.31 ct.,E,VVS2,Ideal,GIA,63.8 %,59 %,Excellent,Excellent,Very Good,4.2x4.24x2.7 mm,1.01,n/a,n/a,None,D113536192,$653
837,Round,0.30 ct.,H,VS2,Super Ideal,GIA,62.2 %,56 %,Excellent,Excellent,Excellent,4.28x4.30x2.67 mm,1.00,Thin - Sl. Thick,n/a,Medium,D113590983,$653
838,Round,0.32 ct.,G,VS2,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,4.37x4.33x2.71 mm,1.01,Medium - Sl. Thick,n/a,None,D113613400,$653
839,Round,0.31 ct.,E,VVS2,Super Ideal,GIA,59.5 %,60 %,Excellent,Excellent,Excellent,4.38x4.42x2.62 mm,1.01,n/a,n/a,Medium,D113625014,$653
840,Round,0.36 ct.,H,SI2,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,4.52x4.54x2.83 mm,1.00,n/a,None,None,D113655819,$653
841,Round,0.30 ct.,F,SI1,Excellent,GIA,63.8 %,55 %,Excellent,Very Good,Very Good,4.22x4.20x2.69 mm,1.00,Medium - Thick,None,None,D113687871,$653
842,Round,0.26 ct.,E,VVS1,Super Ideal,GIA,62.1 %,57 %,Excellent,Very Good,Excellent,4.05x4.08x2.53 mm,1.01,n/a,n/a,None,D113706583,$653
843,Round,0.30 ct.,F,VS2,Ideal,GIA,61.0 %,61 %,Excellent,Excellent,Excellent,4.33x4.31x2.64 mm,1.00,Sl. Thick,n/a,Faint,D113714377,$653
844,Round,0.30 ct.,E,SI2,Super Ideal,GIA,61.2 %,56 %,Excellent,Excellent,Excellent,4.29x4.31x2.63 mm,1.00,Medium - Sl. Thick,None,None,D113840702,$653
